,image,age,gender,ethinicity
22,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/6_1_2_20161219200113379.jpg.chip.jpg,6,1,2
23,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/31_0_0_20170117120944631.jpg.chip.jpg,31,0,0
24,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/30_0_0_20170117172014219.jpg.chip.jpg,30,0,0
25,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/25_1_0_20170119172027811.jpg.chip.jpg,25,1,0
26,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/36_0_1_20170113151650223.jpg.chip.jpg,36,0,1
27,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/54_0_0_20170111205229923.jpg.chip.jpg,54,0,0
28,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/2_1_4_20170103202730376.jpg.chip.jpg,2,1,4
29,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/26_0_0_20170103235356420.jpg.chip.jpg,26,0,0
30,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/23_1_0_20170117142807780.jpg.chip.jpg,23,1,0
31,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/2_1_4_20161221195838329.jpg.chip.jpg,2,1,4
32,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/3_1_0_20170109193452700.jpg.chip.jpg,3,1,0
33,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/7_1_3_20161220222847210.jpg.chip.jpg,7,1,3
34,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/3_1_1_20170109190807350.jpg.chip.jpg,3,1,1
35,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/2_1_3_20161220144550221.jpg.chip.jpg,2,1,3
36,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/50_0_1_20170111203545405.jpg.chip.jpg,50,0,1
37,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/71_0_0_20170104213443413.jpg.chip.jpg,71,0,0
38,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/65_0_3_20170119205841400.jpg.chip.jpg,65,0,3
39,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/1_1_2_20161219205233581.jpg.chip.jpg,1,1,2
40,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/8_1_2_20170109201847910.jpg.chip.jpg,8,1,2
41,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/2_1_3_20161219225917512.jpg.chip.jpg,2,1,3
42,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/24_0_2_20170116165208785.jpg.chip.jpg,24,0,2
43,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/50_0_3_20170119204352551.jpg.chip.jpg,50,0,3
44,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/39_0_0_20170117141453339.jpg.chip.jpg,39,0,0
45,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/22_1_4_20170103223405215.jpg.chip.jpg,22,1,4
46,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/28_0_1_20170117165412909.jpg.chip.jpg,28,0,1
47,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/20_1_4_20170103230550945.jpg.chip.jpg,20,1,4
48,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/26_0_1_20170113182414254.jpg.chip.jpg,26,0,1
49,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/55_0_3_20170119180725108.jpg.chip.jpg,55,0,3
50,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/39_0_0_20170104204646508.jpg.chip.jpg,39,0,0
51,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/36_0_2_20170104200528385.jpg.chip.jpg,36,0,2
52,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/5_1_3_20161220221527498.jpg.chip.jpg,5,1,3
53,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/1_1_4_20161221195439775.jpg.chip.jpg,1,1,4
54,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/70_0_0_20170117172631161.jpg.chip.jpg,70,0,0
55,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/37_0_0_20170117140050797.jpg.chip.jpg,37,0,0
56,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/35_0_2_20170116172822574.jpg.chip.jpg,35,0,2
57,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/35_0_0_20170117151841556.jpg.chip.jpg,35,0,0
58,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/1_1_4_20170103204825447.jpg.chip.jpg,1,1,4
59,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/28_1_2_20170116164649902.jpg.chip.jpg,28,1,2
60,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/2_1_2_20161219151440283.jpg.chip.jpg,2,1,2
61,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/56_0_1_20170117173620884.jpg.chip.jpg,56,0,1
62,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/8_1_4_20170117192945532.jpg.chip.jpg,8,1,4
63,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/21_1_1_20170114032208983.jpg.chip.jpg,21,1,1
64,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/40_0_0_20170117143324026.jpg.chip.jpg,40,0,0
65,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/25_0_0_20170113210127389.jpg.chip.jpg,25,0,0
66,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/3_1_2_20161219204143341.jpg.chip.jpg,3,1,2
67,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/21_1_0_20170103201838744.jpg.chip.jpg,21,1,0
68,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/65_0_0_20170117171404003.jpg.chip.jpg,65,0,0
69,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/24_0_2_20170116165334206.jpg.chip.jpg,24,0,2
70,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/35_0_2_20170104191720503.jpg.chip.jpg,35,0,2
71,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/7_1_0_20170109204120279.jpg.chip.jpg,7,1,0
72,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/22_1_1_20170116162315750.jpg.chip.jpg,22,1,1
73,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/72_0_1_20170111210712990.jpg.chip.jpg,72,0,1
74,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/26_1_3_20170119155121850.jpg.chip.jpg,26,1,3
75,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/25_1_0_20170117135211463.jpg.chip.jpg,25,1,0
76,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/32_1_2_20170116190151626.jpg.chip.jpg,32,1,2
77,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/4_1_0_20170110213257550.jpg.chip.jpg,4,1,0
78,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/29_0_1_20170116195112736.jpg.chip.jpg,29,0,1
79,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/39_0_3_20170119203900686.jpg.chip.jpg,39,0,3
80,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/26_0_0_20170117172431020.jpg.chip.jpg,26,0,0
81,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/38_0_0_20170117120656921.jpg.chip.jpg,38,0,0
82,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/6_1_3_20170117135341759.jpg.chip.jpg,6,1,3
83,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/21_1_0_20170112233610183.jpg.chip.jpg,21,1,0
84,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/14_1_0_20170109212926958.jpg.chip.jpg,14,1,0
85,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/26_0_0_20170117144510833.jpg.chip.jpg,26,0,0
86,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/58_0_2_20170104212958196.jpg.chip.jpg,58,0,2
87,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/12_1_0_20170109201611941.jpg.chip.jpg,12,1,0
88,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/1_1_0_20170109190543118.jpg.chip.jpg,1,1,0
89,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/7_1_0_20170104005639246.jpg.chip.jpg,7,1,0
90,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/27_0_3_20170119193230738.jpg.chip.jpg,27,0,3
91,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/30_0_2_20170116180136075.jpg.chip.jpg,30,0,2
92,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/2_1_1_20170109194445412.jpg.chip.jpg,2,1,1
93,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/70_0_1_20170109150936134.jpg.chip.jpg,70,0,1
94,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/2_1_0_20161219162308158.jpg.chip.jpg,2,1,0
95,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/35_0_1_20170109002946255.jpg.chip.jpg,35,0,1
96,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/51_0_0_20170117160751777.jpg.chip.jpg,51,0,0
97,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/55_0_2_20170109013414020.jpg.chip.jpg,55,0,2
98,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/35_1_3_20170119155040320.jpg.chip.jpg,35,1,3
99,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/24_0_0_20170119151341215.jpg.chip.jpg,24,0,0
100,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/74_0_0_20170120225714392.jpg.chip.jpg,74,0,0
101,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/8_1_4_20170109201844552.jpg.chip.jpg,8,1,4
102,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/2_1_3_20161219224725248.jpg.chip.jpg,2,1,3
103,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/24_0_3_20170119160307619.jpg.chip.jpg,24,0,3
104,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/42_0_1_20170113184124287.jpg.chip.jpg,42,0,1
105,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/55_0_0_20170117155215077.jpg.chip.jpg,55,0,0
106,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/27_0_3_20170119194326882.jpg.chip.jpg,27,0,3
107,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/22_1_4_20170103233642227.jpg.chip.jpg,22,1,4
108,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/44_0_0_20170117140036990.jpg.chip.jpg,44,0,0
109,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/74_0_0_20170120225236353.jpg.chip.jpg,74,0,0
110,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/28_0_1_20170117183746129.jpg.chip.jpg,28,0,1
111,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/47_0_3_20170119205154121.jpg.chip.jpg,47,0,3
112,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/41_0_0_20170104173044203.jpg.chip.jpg,41,0,0
113,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/26_0_3_20170117173025404.jpg.chip.jpg,26,0,3
114,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/6_1_3_20161220223138171.jpg.chip.jpg,6,1,3
115,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/8_1_0_20170117175943380.jpg.chip.jpg,8,1,0
116,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/27_1_1_20170113011238888.jpg.chip.jpg,27,1,1
117,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/1_1_4_20161221201957481.jpg.chip.jpg,1,1,4
118,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/58_0_3_20170119211657945.jpg.chip.jpg,58,0,3
119,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/42_0_0_20170105172350421.jpg.chip.jpg,42,0,0
120,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/43_0_3_20170119171732975.jpg.chip.jpg,43,0,3
121,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/57_0_0_20170113210319823.jpg.chip.jpg,57,0,0
122,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/36_0_0_20170104203841107.jpg.chip.jpg,36,0,0
123,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/2_1_0_20161219154620268.jpg.chip.jpg,2,1,0
124,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/7_1_0_20170109192035908.jpg.chip.jpg,7,1,0
125,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/20_1_4_20170103223033527.jpg.chip.jpg,20,1,4
126,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/60_0_2_20170116193528583.jpg.chip.jpg,60,0,2
127,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/26_0_3_20170104230427081.jpg.chip.jpg,26,0,3
128,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/39_0_1_20170113135606217.jpg.chip.jpg,39,0,1
129,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/35_0_3_20170119201446469.jpg.chip.jpg,35,0,3
130,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/54_0_0_20170111201216588.jpg.chip.jpg,54,0,0
131,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/96_1_2_20170110175716420.jpg.chip.jpg,96,1,2
132,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/26_0_0_20170116205259187.jpg.chip.jpg,26,0,0
133,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/21_1_0_20170109213126942.jpg.chip.jpg,21,1,0
134,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/42_0_3_20170119204253127.jpg.chip.jpg,42,0,3
135,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/42_0_0_20170104205834299.jpg.chip.jpg,42,0,0
136,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/28_0_1_20170117170646824.jpg.chip.jpg,28,0,1
137,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/34_0_3_20170119165336734.jpg.chip.jpg,34,0,3
138,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/26_0_3_20170117154317645.jpg.chip.jpg,26,0,3
139,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/50_0_3_20170119205237303.jpg.chip.jpg,50,0,3
140,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/29_0_3_20170117180739306.jpg.chip.jpg,29,0,3
141,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/34_0_0_20170116030432644.jpg.chip.jpg,34,0,0
142,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/40_0_0_20170113210126285.jpg.chip.jpg,40,0,0
143,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/1_1_4_20161221193459566.jpg.chip.jpg,1,1,4
144,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/27_1_0_20170119154437418.jpg.chip.jpg,27,1,0
145,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/25_1_0_20170117134837758.jpg.chip.jpg,25,1,0
146,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/69_1_2_20170105174748782.jpg.chip.jpg,69,1,2
147,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/35_0_0_20170117172438851.jpg.chip.jpg,35,0,0
148,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/35_0_3_20170117154729846.jpg.chip.jpg,35,0,3
149,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/16_1_0_20170103163010615.jpg.chip.jpg,16,1,0
150,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/38_1_0_20170104171602219.jpg.chip.jpg,38,1,0
151,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/24_0_1_20170113133945657.jpg.chip.jpg,24,0,1
152,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/27_0_2_20170116163655761.jpg.chip.jpg,27,0,2
153,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/73_0_1_20170117195318257.jpg.chip.jpg,73,0,1
154,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/38_0_3_20170119202709695.jpg.chip.jpg,38,0,3
155,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/58_0_0_20170111203101211.jpg.chip.jpg,58,0,0
156,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/25_0_1_20170113134142538.jpg.chip.jpg,25,0,1
157,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/76_1_2_20170110180413588.jpg.chip.jpg,76,1,2
158,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/11_1_4_20170103212554964.jpg.chip.jpg,11,1,4
159,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/14_1_0_20170109201824270.jpg.chip.jpg,14,1,0
160,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/30_0_0_20170104185757997.jpg.chip.jpg,30,0,0
161,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/55_0_0_20170111201201679.jpg.chip.jpg,55,0,0
162,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/17_1_1_20170109214110957.jpg.chip.jpg,17,1,1
163,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/21_1_3_20170104221836903.jpg.chip.jpg,21,1,3
164,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/50_0_3_20170119205530376.jpg.chip.jpg,50,0,3
165,/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/25_0_0_20170117195027938.jpg.chip.jpg,25,0,0
