image,age,gender,ethinicity
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/11_1_0_20170109203919852.jpg.chip.jpg,11,1,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/54_0_0_20170104212353780.jpg.chip.jpg,54,0,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/23_1_3_20170119152429983.jpg.chip.jpg,23,1,3
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/24_1_0_20170116220317125.jpg.chip.jpg,24,1,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/24_1_1_20170112204507818.jpg.chip.jpg,24,1,1
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/26_1_0_20170117175311145.jpg.chip.jpg,26,1,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/25_1_3_20170104231534609.jpg.chip.jpg,25,1,3
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/53_0_3_20170119164018532.jpg.chip.jpg,53,0,3
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/16_1_4_20170103201025695.jpg.chip.jpg,16,1,4
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/58_0_3_20170119211659305.jpg.chip.jpg,58,0,3
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/26_1_3_20170119180937252.jpg.chip.jpg,26,1,3
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/23_1_3_20170116173248641.jpg.chip.jpg,23,1,3
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/48_0_4_20170117204131728.jpg.chip.jpg,48,0,4
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/45_0_0_20170116235729518.jpg.chip.jpg,45,0,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/3_1_0_20170109193452700.jpg.chip.jpg,3,1,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/16_1_0_20170109213044006.jpg.chip.jpg,16,1,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/22_1_0_20170109213059848.jpg.chip.jpg,22,1,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/60_0_0_20170120223409123.jpg.chip.jpg,60,0,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/20_1_2_20170116170358089.jpg.chip.jpg,20,1,2
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/14_1_4_20170103201225838.jpg.chip.jpg,14,1,4
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/58_0_0_20170111200444658.jpg.chip.jpg,58,0,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/56_0_0_20170111203827776.jpg.chip.jpg,56,0,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/50_0_0_20170117174607390.jpg.chip.jpg,50,0,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/69_0_1_20170111200716106.jpg.chip.jpg,69,0,1
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/47_0_0_20170117171447454.jpg.chip.jpg,47,0,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/13_1_0_20170109203635557.jpg.chip.jpg,13,1,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/51_0_0_20170117171936642.jpg.chip.jpg,51,0,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/18_1_0_20170117140751537.jpg.chip.jpg,18,1,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/26_1_3_20170117174330285.jpg.chip.jpg,26,1,3
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/9_1_0_20170104013159819.jpg.chip.jpg,9,1,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/4_1_0_20170109192248839.jpg.chip.jpg,4,1,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/24_1_4_20170117194806829.jpg.chip.jpg,24,1,4
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/1_1_2_20161219200152877.jpg.chip.jpg,1,1,2
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/69_0_0_20170117185705145.jpg.chip.jpg,69,0,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/5_1_0_20170109191938064.jpg.chip.jpg,5,1,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/53_0_0_20170104212139332.jpg.chip.jpg,53,0,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/70_0_0_20170104213651117.jpg.chip.jpg,70,0,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/7_1_0_20170109205404516.jpg.chip.jpg,7,1,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/7_1_4_20170103201832231.jpg.chip.jpg,7,1,4
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/8_1_0_20170109204400392.jpg.chip.jpg,8,1,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/3_1_3_20161219230204712.jpg.chip.jpg,3,1,3
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/50_0_3_20170119205538583.jpg.chip.jpg,50,0,3
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/49_0_0_20170104204831379.jpg.chip.jpg,49,0,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/65_0_0_20170111210651348.jpg.chip.jpg,65,0,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/1_1_1_20161219205055053.jpg.chip.jpg,1,1,1
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/52_0_3_20170109140934624.jpg.chip.jpg,52,0,3
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/2_1_3_20161219230048688.jpg.chip.jpg,2,1,3
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/24_1_3_20170119170555590.jpg.chip.jpg,24,1,3
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/68_0_0_20170111202050714.jpg.chip.jpg,68,0,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/1_1_0_20161219205428229.jpg.chip.jpg,1,1,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/12_1_3_20170104223448631.jpg.chip.jpg,12,1,3
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/1_1_4_20170103205129266.jpg.chip.jpg,1,1,4
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/46_0_4_20170103235306699.jpg.chip.jpg,46,0,4
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/3_1_0_20170109191833465.jpg.chip.jpg,3,1,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/6_1_0_20170109204600139.jpg.chip.jpg,6,1,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/57_0_0_20170113210319823.jpg.chip.jpg,57,0,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/65_0_0_20170104185320086.jpg.chip.jpg,65,0,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/3_1_0_20170109194250272.jpg.chip.jpg,3,1,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/60_0_0_20170111204805716.jpg.chip.jpg,60,0,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/25_1_3_20170104232049890.jpg.chip.jpg,25,1,3
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/10_1_0_20170109203501969.jpg.chip.jpg,10,1,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/25_1_3_20170109213212198.jpg.chip.jpg,25,1,3
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/18_1_0_20170109214309566.jpg.chip.jpg,18,1,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/25_1_3_20170119172045713.jpg.chip.jpg,25,1,3
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/16_1_0_20170109213948727.jpg.chip.jpg,16,1,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/4_1_0_20170109190824547.jpg.chip.jpg,4,1,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/14_1_2_20170104021105972.jpg.chip.jpg,14,1,2
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/55_0_2_20170112222313915.jpg.chip.jpg,55,0,2
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/50_0_1_20170113182107886.jpg.chip.jpg,50,0,1
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/20_1_3_20170104231832057.jpg.chip.jpg,20,1,3
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/2_1_2_20161219151851452.jpg.chip.jpg,2,1,2
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/26_1_3_20170119193137914.jpg.chip.jpg,26,1,3
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/55_0_0_20170117185729852.jpg.chip.jpg,55,0,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/54_0_0_20170113184955694.jpg.chip.jpg,54,0,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/71_0_0_20170116232642012.jpg.chip.jpg,71,0,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/55_0_0_20170117190748017.jpg.chip.jpg,55,0,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/59_0_0_20170109011033488.jpg.chip.jpg,59,0,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/25_1_2_20170104020610884.jpg.chip.jpg,25,1,2
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/50_0_1_20170113173828618.jpg.chip.jpg,50,0,1
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/25_1_0_20170117141726361.jpg.chip.jpg,25,1,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/24_1_1_20170115235619848.jpg.chip.jpg,24,1,1
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/54_0_0_20170111195744986.jpg.chip.jpg,54,0,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/52_0_4_20170104212316604.jpg.chip.jpg,52,0,4
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/16_1_0_20170117175202679.jpg.chip.jpg,16,1,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/26_1_0_20170113210605016.jpg.chip.jpg,26,1,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/50_0_1_20170117173743345.jpg.chip.jpg,50,0,1
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/56_0_0_20170111222411632.jpg.chip.jpg,56,0,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/24_1_3_20170117150411539.jpg.chip.jpg,24,1,3
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/60_0_0_20170109002333882.jpg.chip.jpg,60,0,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/16_1_0_20170109213007401.jpg.chip.jpg,16,1,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/75_0_0_20170111210708463.jpg.chip.jpg,75,0,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/1_1_0_20170109190811756.jpg.chip.jpg,1,1,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/8_1_2_20170109203456419.jpg.chip.jpg,8,1,2
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/13_1_0_20170109201622416.jpg.chip.jpg,13,1,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/24_1_1_20170112231707948.jpg.chip.jpg,24,1,1
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/24_1_2_20170116171634283.jpg.chip.jpg,24,1,2
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/58_0_0_20170117191805986.jpg.chip.jpg,58,0,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/5_1_3_20161219230446729.jpg.chip.jpg,5,1,3
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/23_1_3_20170104231559289.jpg.chip.jpg,23,1,3
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/21_1_1_20170116175832136.jpg.chip.jpg,21,1,1
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/55_0_0_20170117190614219.jpg.chip.jpg,55,0,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/7_1_0_20170109204556280.jpg.chip.jpg,7,1,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/56_0_1_20170120223802390.jpg.chip.jpg,56,0,1
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/22_1_4_20170103234706499.jpg.chip.jpg,22,1,4
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/54_0_0_20170117171526283.jpg.chip.jpg,54,0,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/24_1_3_20170104223156607.jpg.chip.jpg,24,1,3
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/1_1_3_20161219225027497.jpg.chip.jpg,1,1,3
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/61_0_2_20170112224215755.jpg.chip.jpg,61,0,2
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/50_0_0_20170120222405224.jpg.chip.jpg,50,0,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/24_1_4_20170117194920763.jpg.chip.jpg,24,1,4
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/48_0_3_20170119201847821.jpg.chip.jpg,48,0,3
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/26_1_2_20170116184657144.jpg.chip.jpg,26,1,2
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/54_0_2_20170116193435159.jpg.chip.jpg,54,0,2
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/18_1_4_20170103223026335.jpg.chip.jpg,18,1,4
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/52_0_0_20170111195813450.jpg.chip.jpg,52,0,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/55_0_3_20170119201207516.jpg.chip.jpg,55,0,3
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/26_1_2_20170116175437182.jpg.chip.jpg,26,1,2
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/45_0_3_20170117154205339.jpg.chip.jpg,45,0,3
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/47_0_0_20170109010730191.jpg.chip.jpg,47,0,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/60_0_0_20170116224754077.jpg.chip.jpg,60,0,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/58_0_0_20170111195348887.jpg.chip.jpg,58,0,0
/scratch/storage0/be20b032/Feature-Sieve-for-RL/Feature-Sieve-for-Regression/Data/UTKFace/67_0_0_20170104213345869.jpg.chip.jpg,67,0,0
